225,65,28,0.064258866415
226,66,29,0.0829615827953
226,66,29,0.0829615827953
227,67,30,0.193924553887
228,68,31,0.245879125017
228,68,31,0.245879125017
229,69,32,0.137760700638
230,70,33,0.183406284193
230,70,33,0.183406284193
231,71,34,0.235190031669
232,72,35,0.123829560479
232,72,35,0.0218960330295
234,74,37,0.0255245737467
236,76,39,0.033829059224
