224,64,27,0.286415131933
225,65,28,0.114921342991
226,66,29,0.281637049865
226,66,29,0.281637049865
227,67,30,0.171381559903
228,68,31,0.178675651473
228,68,31,0.178675651473
229,69,32,0.129107637573
230,70,33,0.31784157052
230,70,33,0.31784157052
231,71,34,0.128977367837
232,72,35,0.110337470958
232,72,35,0.0316910112868
234,74,37,0.043096336218
236,76,39,0.205081854886
